Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-avuh,checkpoint-nnz8,checkpoint-a42j,checkpoint-dy11,checkpoint-pxfe,checkpoint-2q1l,checkpoint-d6dn,checkpoint-ousn,randomiser-s8gy,Randomise questionnaire elements?,Question Key,Response
2,1616667532043,25/03/2021 10:18:52,1616667752600,0,25/03/2021 10:22:32,47307,12,questionnaire-xbvt,,11303693,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x896,1908x896,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-2,1
3,1616667532128,25/03/2021 10:18:52,1616667752600,0,25/03/2021 10:22:32,47307,12,questionnaire-xbvt,,11303693,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x896,1908x896,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-3,1
4,1616667532128,25/03/2021 10:18:52,1616667752600,0,25/03/2021 10:22:32,47307,12,questionnaire-xbvt,,11303693,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x896,1908x896,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-4,1
5,1616667532128,25/03/2021 10:18:52,1616667752600,0,25/03/2021 10:22:32,47307,12,questionnaire-xbvt,,11303693,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x896,1908x896,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-5,1
6,1616667532128,25/03/2021 10:18:52,1616667752600,0,25/03/2021 10:22:32,47307,12,questionnaire-xbvt,,11303693,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x896,1908x896,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-6,1
7,1616667532128,25/03/2021 10:18:52,1616667752600,0,25/03/2021 10:22:32,47307,12,questionnaire-xbvt,,11303693,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x896,1908x896,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,END QUESTIONNAIRE,186000
1,1616667337214,25/03/2021 10:15:37,1616667340024,2,25/03/2021 12:15:40,47307,12,questionnaire-xbvt,,11303680,6053bf6fde6781a894aa3fdf,3447809,,complete,,605c616d3ff3ac1c7b48bc69,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1360x768,1360x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,BEGIN QUESTIONNAIRE,
2,1616667670193,25/03/2021 10:21:10,1616667672703,2,25/03/2021 12:21:12,47307,12,questionnaire-xbvt,,11303680,6053bf6fde6781a894aa3fdf,3447809,,complete,,605c616d3ff3ac1c7b48bc69,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1360x768,1343x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-2,1
3,1616667670396,25/03/2021 10:21:10,1616667672706,2,25/03/2021 12:21:12,47307,12,questionnaire-xbvt,,11303680,6053bf6fde6781a894aa3fdf,3447809,,complete,,605c616d3ff3ac1c7b48bc69,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1360x768,1343x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-3,1
4,1616667670396,25/03/2021 10:21:10,1616667672706,2,25/03/2021 12:21:12,47307,12,questionnaire-xbvt,,11303680,6053bf6fde6781a894aa3fdf,3447809,,complete,,605c616d3ff3ac1c7b48bc69,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1360x768,1343x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-4,1
5,1616667670396,25/03/2021 10:21:10,1616667672706,2,25/03/2021 12:21:12,47307,12,questionnaire-xbvt,,11303680,6053bf6fde6781a894aa3fdf,3447809,,complete,,605c616d3ff3ac1c7b48bc69,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1360x768,1343x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-5,1
6,1616667670396,25/03/2021 10:21:10,1616667672706,2,25/03/2021 12:21:12,47307,12,questionnaire-xbvt,,11303680,6053bf6fde6781a894aa3fdf,3447809,,complete,,605c616d3ff3ac1c7b48bc69,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1360x768,1343x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-6,1
7,1616667670396,25/03/2021 10:21:10,1616667672706,2,25/03/2021 12:21:12,47307,12,questionnaire-xbvt,,11303680,6053bf6fde6781a894aa3fdf,3447809,,complete,,605c616d3ff3ac1c7b48bc69,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1360x768,1343x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,END QUESTIONNAIRE,332682
1,1616667333440,25/03/2021 10:15:33,1616667365704,0,25/03/2021 10:16:05,47307,12,questionnaire-xbvt,,11303673,5e72575be8e23118f1a6359b,3447807,,complete,,605c61fa8dc070611a7961ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1280x800,1280x636,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,BEGIN QUESTIONNAIRE,
2,1616667343377,25/03/2021 10:15:43,1616667375685,0,25/03/2021 10:16:15,47307,12,questionnaire-xbvt,,11303673,5e72575be8e23118f1a6359b,3447807,,complete,,605c61fa8dc070611a7961ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1280x800,1280x636,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-2,1
3,1616667343461,25/03/2021 10:15:43,1616667375686,0,25/03/2021 10:16:15,47307,12,questionnaire-xbvt,,11303673,5e72575be8e23118f1a6359b,3447807,,complete,,605c61fa8dc070611a7961ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1280x800,1280x636,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-3,1
4,1616667343461,25/03/2021 10:15:43,1616667375686,0,25/03/2021 10:16:15,47307,12,questionnaire-xbvt,,11303673,5e72575be8e23118f1a6359b,3447807,,complete,,605c61fa8dc070611a7961ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1280x800,1280x636,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-4,1
5,1616667343461,25/03/2021 10:15:43,1616667375686,0,25/03/2021 10:16:15,47307,12,questionnaire-xbvt,,11303673,5e72575be8e23118f1a6359b,3447807,,complete,,605c61fa8dc070611a7961ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1280x800,1280x636,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-5,1
6,1616667343461,25/03/2021 10:15:43,1616667375686,0,25/03/2021 10:16:15,47307,12,questionnaire-xbvt,,11303673,5e72575be8e23118f1a6359b,3447807,,complete,,605c61fa8dc070611a7961ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1280x800,1280x636,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-6,1
7,1616667343461,25/03/2021 10:15:43,1616667375687,0,25/03/2021 10:16:15,47307,12,questionnaire-xbvt,,11303673,5e72575be8e23118f1a6359b,3447807,,complete,,605c61fa8dc070611a7961ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1280x800,1280x636,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,END QUESTIONNAIRE,9983
1,1616667320373,25/03/2021 10:15:20,1616667327060,13,25/03/2021 23:15:27,47307,12,questionnaire-xbvt,,11303662,5efd3024b3334517cc2b6b32,3447804,,complete,,605c6287b2c475b662b0c4ee,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,BEGIN QUESTIONNAIRE,
2,1616667407340,25/03/2021 10:16:47,1616667414080,13,25/03/2021 23:16:54,47307,12,questionnaire-xbvt,,11303662,5efd3024b3334517cc2b6b32,3447804,,complete,,605c6287b2c475b662b0c4ee,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-2,1
3,1616667407653,25/03/2021 10:16:47,1616667414083,13,25/03/2021 23:16:54,47307,12,questionnaire-xbvt,,11303662,5efd3024b3334517cc2b6b32,3447804,,complete,,605c6287b2c475b662b0c4ee,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-3,1
4,1616667407653,25/03/2021 10:16:47,1616667414083,13,25/03/2021 23:16:54,47307,12,questionnaire-xbvt,,11303662,5efd3024b3334517cc2b6b32,3447804,,complete,,605c6287b2c475b662b0c4ee,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-4,1
5,1616667407653,25/03/2021 10:16:47,1616667414083,13,25/03/2021 23:16:54,47307,12,questionnaire-xbvt,,11303662,5efd3024b3334517cc2b6b32,3447804,,complete,,605c6287b2c475b662b0c4ee,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-5,1
6,1616667407653,25/03/2021 10:16:47,1616667414083,13,25/03/2021 23:16:54,47307,12,questionnaire-xbvt,,11303662,5efd3024b3334517cc2b6b32,3447804,,complete,,605c6287b2c475b662b0c4ee,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-6,1
7,1616667407653,25/03/2021 10:16:47,1616667414083,13,25/03/2021 23:16:54,47307,12,questionnaire-xbvt,,11303662,5efd3024b3334517cc2b6b32,3447804,,complete,,605c6287b2c475b662b0c4ee,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,END QUESTIONNAIRE,87023
1,1616667296973,25/03/2021 10:14:56,1616667295227,0,25/03/2021 10:14:55,47307,12,questionnaire-xbvt,,11303650,5f2b30b6a340af558e1f1d32,3447802,,complete,,605c6218fc835d7b2ae34c05,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,720x688,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,BEGIN QUESTIONNAIRE,
2,1616667331432,25/03/2021 10:15:31,1616667329687,0,25/03/2021 10:15:29,47307,12,questionnaire-xbvt,,11303650,5f2b30b6a340af558e1f1d32,3447802,,complete,,605c6218fc835d7b2ae34c05,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,703x688,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-2,1
3,1616667331510,25/03/2021 10:15:31,1616667329689,0,25/03/2021 10:15:29,47307,12,questionnaire-xbvt,,11303650,5f2b30b6a340af558e1f1d32,3447802,,complete,,605c6218fc835d7b2ae34c05,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,703x688,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-3,1
4,1616667331510,25/03/2021 10:15:31,1616667329692,0,25/03/2021 10:15:29,47307,12,questionnaire-xbvt,,11303650,5f2b30b6a340af558e1f1d32,3447802,,complete,,605c6218fc835d7b2ae34c05,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,703x688,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-4,1
5,1616667331510,25/03/2021 10:15:31,1616667329692,0,25/03/2021 10:15:29,47307,12,questionnaire-xbvt,,11303650,5f2b30b6a340af558e1f1d32,3447802,,complete,,605c6218fc835d7b2ae34c05,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,703x688,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-5,1
6,1616667331510,25/03/2021 10:15:31,1616667329693,0,25/03/2021 10:15:29,47307,12,questionnaire-xbvt,,11303650,5f2b30b6a340af558e1f1d32,3447802,,complete,,605c6218fc835d7b2ae34c05,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,703x688,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-6,1
7,1616667331510,25/03/2021 10:15:31,1616667329693,0,25/03/2021 10:15:29,47307,12,questionnaire-xbvt,,11303650,5f2b30b6a340af558e1f1d32,3447802,,complete,,605c6218fc835d7b2ae34c05,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,703x688,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,END QUESTIONNAIRE,34466
1,1616667235721,25/03/2021 10:13:55,1616667235308,13,25/03/2021 23:13:55,47307,12,questionnaire-xbvt,,11303600,5f51928b9cd7773e67c1f84a,3447795,,complete,,605c6072f21a45f085571cd4,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1200,1920x1058,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,BEGIN QUESTIONNAIRE,
2,1616667367559,25/03/2021 10:16:07,1616667367231,13,25/03/2021 23:16:07,47307,12,questionnaire-xbvt,,11303600,5f51928b9cd7773e67c1f84a,3447795,,complete,,605c6072f21a45f085571cd4,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1200,1903x1058,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-2,1
3,1616667367935,25/03/2021 10:16:07,1616667367232,13,25/03/2021 23:16:07,47307,12,questionnaire-xbvt,,11303600,5f51928b9cd7773e67c1f84a,3447795,,complete,,605c6072f21a45f085571cd4,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1200,1903x1058,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-3,1
4,1616667367935,25/03/2021 10:16:07,1616667367233,13,25/03/2021 23:16:07,47307,12,questionnaire-xbvt,,11303600,5f51928b9cd7773e67c1f84a,3447795,,complete,,605c6072f21a45f085571cd4,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1200,1903x1058,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-4,1
5,1616667367935,25/03/2021 10:16:07,1616667367233,13,25/03/2021 23:16:07,47307,12,questionnaire-xbvt,,11303600,5f51928b9cd7773e67c1f84a,3447795,,complete,,605c6072f21a45f085571cd4,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1200,1903x1058,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-5,1
6,1616667367935,25/03/2021 10:16:07,1616667367233,13,25/03/2021 23:16:07,47307,12,questionnaire-xbvt,,11303600,5f51928b9cd7773e67c1f84a,3447795,,complete,,605c6072f21a45f085571cd4,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1200,1903x1058,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-6,1
7,1616667367935,25/03/2021 10:16:07,1616667367233,13,25/03/2021 23:16:07,47307,12,questionnaire-xbvt,,11303600,5f51928b9cd7773e67c1f84a,3447795,,complete,,605c6072f21a45f085571cd4,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1200,1903x1058,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,END QUESTIONNAIRE,131926
1,1616667231696,25/03/2021 10:13:51,1616667230615,10.5,25/03/2021 20:43:50,47307,12,questionnaire-xbvt,,11303596,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,BEGIN QUESTIONNAIRE,
2,1616667250849,25/03/2021 10:14:10,1616667249519,10.5,25/03/2021 20:44:09,47307,12,questionnaire-xbvt,,11303596,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-2,1
3,1616667251474,25/03/2021 10:14:11,1616667249520,10.5,25/03/2021 20:44:09,47307,12,questionnaire-xbvt,,11303596,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-3,1
4,1616667251474,25/03/2021 10:14:11,1616667249520,10.5,25/03/2021 20:44:09,47307,12,questionnaire-xbvt,,11303596,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-4,1
5,1616667251474,25/03/2021 10:14:11,1616667249520,10.5,25/03/2021 20:44:09,47307,12,questionnaire-xbvt,,11303596,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-5,1
6,1616667251474,25/03/2021 10:14:11,1616667249520,10.5,25/03/2021 20:44:09,47307,12,questionnaire-xbvt,,11303596,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-6,1
7,1616667251474,25/03/2021 10:14:11,1616667249520,10.5,25/03/2021 20:44:09,47307,12,questionnaire-xbvt,,11303596,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,END QUESTIONNAIRE,18905
1,1616667216519,25/03/2021 10:13:36,1616667216737,0,25/03/2021 10:13:36,47307,12,questionnaire-xbvt,,11303577,5e67bcf03f8a34063871ba27,3447791,,complete,,605c60e4542f0944a90a329a,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x626,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,BEGIN QUESTIONNAIRE,
2,1616667281007,25/03/2021 10:14:41,1616667281294,0,25/03/2021 10:14:41,47307,12,questionnaire-xbvt,,11303577,5e67bcf03f8a34063871ba27,3447791,,complete,,605c60e4542f0944a90a329a,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x626,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-2,1
3,1616667281093,25/03/2021 10:14:41,1616667281297,0,25/03/2021 10:14:41,47307,12,questionnaire-xbvt,,11303577,5e67bcf03f8a34063871ba27,3447791,,complete,,605c60e4542f0944a90a329a,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x626,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-3,1
4,1616667281093,25/03/2021 10:14:41,1616667281297,0,25/03/2021 10:14:41,47307,12,questionnaire-xbvt,,11303577,5e67bcf03f8a34063871ba27,3447791,,complete,,605c60e4542f0944a90a329a,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x626,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-4,1
5,1616667281093,25/03/2021 10:14:41,1616667281297,0,25/03/2021 10:14:41,47307,12,questionnaire-xbvt,,11303577,5e67bcf03f8a34063871ba27,3447791,,complete,,605c60e4542f0944a90a329a,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x626,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-5,1
